Title_id,Age,IMDb,Rotten_tomatoes
18888,7+,3.2,
18889,,6.0,
18890,18+,3.3,
18891,,7.6,
18892,,6.1,
18893,,6.2,
18894,,6.1,
18895,,3.6,
18896,,5.3,
18897,,3.3,
18898,13+,3.1,
18899,,5.0,
18900,,5.0,
18901,,3.2,
18902,,6.5,
18903,,6.1,
18904,,3.2,
18905,18+,4.4,
18906,7+,5.2,
18907,,4.2,
18908,,3.9,
18909,13+,5.4,
18910,,6.5,
18911,,8.1,
18912,,5.5,
18913,,8.1,
18914,,7.0,
18915,,6.4,
18916,,5.9,
18917,,5.6,
18918,,6.5,
18919,7+,2.3,
18920,,5.9,
18921,all,5.8,
18922,all,6.6,
18923,18+,3.5,
18924,,4.6,
18925,,6.6,
18926,,6.5,
18927,,5.4,
18928,,4.7,
18929,,7.4,
18930,,,
18931,,,
18932,18+,,
18933,,,
18934,,6.3,
18935,,6.0,
18936,7+,6.7,
18937,,4.4,19%
18938,13+,3.4,9%
18939,,5.3,
18940,,5.4,
18941,,5.7,
18942,,7.5,
18943,,6.2,
18944,,3.9,
18945,,5.5,
18946,,4.9,
18947,,5.3,
18948,,7.3,
18949,,8.0,
18950,,5.5,
18951,,3.8,
18952,all,5.1,
18953,,7.9,
18954,,4.8,
18955,18+,2.6,
18956,,3.9,
18957,7+,4.0,
18958,,3.1,
18959,,5.8,
18960,,6.6,
18961,,6.8,
18962,,6.9,
18963,,5.4,
18964,,5.2,
18965,,3.8,
18966,7+,4.9,
18967,13+,5.6,
18968,,4.4,
18969,,1.6,
18970,,5.0,
18971,,5.2,
18972,,6.4,
18973,,5.6,
18974,,6.7,
18975,,3.9,
18976,18+,3.8,
18977,,5.1,
18978,18+,3.0,
18979,,3.9,
18980,,5.2,
18981,18+,2.7,
18982,,4.3,
18983,,4.5,
18984,,5.3,
18985,18+,5.1,
18986,,5.2,
18987,,2.7,
18988,,6.4,
18989,7+,7.1,
18990,18+,6.3,
18991,,6.2,
18992,,4.5,
18993,,5.4,
18994,,4.0,
18995,,5.7,
18996,,7.3,
18997,7+,4.8,
18998,,2.6,
18999,,6.2,
19000,all,6.2,
19001,18+,6.7,
19002,,6.3,
19003,,6.3,
19004,18+,2.3,
19005,,5.2,
19006,,3.8,
19007,,4.4,
19008,,3.5,
19009,,5.3,
19010,,6.0,
19011,,5.1,
19012,18+,2.7,
19013,18+,4.1,8%
19014,,5.1,
19015,,6.3,
19016,,4.0,
19017,18+,4.4,
19018,,6.0,
19019,18+,3.8,
19020,,3.0,
19021,,2.8,
19022,,4.9,
19023,,4.9,
19024,,6.8,
19025,,6.6,
19026,18+,3.2,
19027,,4.8,
19028,,5.8,
19029,,5.7,
19030,18+,2.7,
19031,,3.1,
19032,,5.4,
19033,,6.1,
19034,,3.1,
19035,,4.7,
19036,,5.7,
19037,7+,3.8,
19038,7+,4.2,
19039,,7.1,
19040,,6.9,
19041,,6.0,
19042,,3.3,
19043,,4.5,
19044,,3.7,
19045,,3.1,
19046,,8.4,
19047,all,7.7,
19048,,6.6,
19049,,5.4,
19050,18+,6.9,
19051,,6.7,
19052,,3.4,
19053,,7.9,
19054,,3.2,
19055,,6.4,
19056,,3.9,
19057,,6.4,
19058,,5.5,
19059,18+,4.7,
19060,,1.8,
19061,,6.6,
19062,,5.3,
19063,7+,4.3,
19064,,3.5,
19065,,7.6,
19066,,,
19067,,2.4,
19068,,3.1,
19069,,3.5,
19070,,5.7,
19071,,5.5,
19072,,6.2,
19073,13+,5.3,
19074,18+,4.7,
19075,18+,2.4,
19076,18+,2.3,
19077,,5.9,
19078,,2.5,
19079,,6.5,
19080,,6.8,
19081,,3.5,
19082,all,1.6,
19083,,7.3,
19084,,5.6,
19085,,4.6,
19086,7+,6.1,
19087,,6.1,
19088,,4.8,
19089,18+,3.4,
19090,18+,4.8,
19091,,3.3,
19092,18+,3.1,
19093,13+,6.9,
19094,7+,4.6,
19095,18+,2.9,
19096,7+,6.1,
19097,,4.6,
19098,all,5.0,
19099,all,7.6,
19100,,4.6,
19101,18+,3.5,
19102,,4.5,
19103,,5.0,
19104,all,4.9,
19105,,6.6,
19106,,6.3,
19107,,3.5,
19108,18+,2.3,
19109,,2.1,
19110,,4.8,
19111,,3.5,
19112,,6.8,
19113,,6.5,
19114,,4.8,
19115,,3.0,
19116,,6.6,
19117,13+,4.7,
19118,13+,6.5,
19119,,5.2,
19120,,4.8,
19121,18+,3.6,
19122,18+,3.3,
19123,18+,3.1,
19124,,4.3,
19125,,6.1,
19126,,4.5,
19127,,3.4,
19128,,7.5,
19129,,4.6,
19130,,2.8,
19131,,7.9,
19132,13+,5.7,
19133,,5.4,
19134,,3.4,
19135,,3.7,
19136,,2.1,
19137,,7.4,
19138,18+,5.2,
19139,18+,4.4,
19140,,5.9,
19141,,6.9,
19142,18+,3.1,
19143,,6.5,
19144,,6.2,
19145,,5.8,
19146,,3.3,
19147,,6.2,
19148,,4.5,
19149,,5.2,
19150,all,6.9,
19151,,4.5,
19152,,2.7,
19153,,2.2,
19154,,4.6,
19155,7+,2.4,
19156,,3.7,
19157,,5.9,
19158,,6.4,
19159,,6.0,
19160,,6.4,
19161,,5.5,
19162,18+,3.2,
19163,7+,4.3,
19164,,5.2,
19165,18+,5.1,
19166,,6.1,
19167,18+,4.1,
19168,18+,4.7,
19169,18+,5.0,10%
19170,,4.9,
19171,all,5.7,
19172,,5.0,
19173,all,4.9,
19174,,7.3,40%
19175,18+,3.7,
19176,,6.2,
19177,all,7.7,
19178,,5.4,
19179,,6.5,
19180,,6.3,
19181,,5.6,
19182,,5.9,
19183,7+,4.1,
19184,18+,7.0,
19185,18+,3.9,
19186,18+,2.1,
19187,18+,5.6,
19188,,4.1,
19189,,3.2,
19190,,4.9,
19191,,3.6,
19192,,6.2,
19193,,5.8,
19194,13+,4.8,
19195,,5.4,
19196,18+,2.4,8%
19197,,3.3,
19198,7+,5.4,
19199,,6.1,
19200,all,3.4,
19201,,4.2,
19202,,5.4,
19203,18+,5.4,
19204,,4.7,
19205,,6.8,
19206,18+,4.7,
19207,,6.6,
19208,,7.5,
19209,,4.3,
19210,,4.6,
19211,,6.2,
19212,,6.0,
19213,,2.9,
19214,,4.8,
19215,,2.4,
19216,,2.8,
19217,16+,7.1,
19218,,5.0,
19219,,3.9,
19220,13+,4.5,
19221,,8.0,
19222,,5.4,
19223,,5.3,
19224,18+,5.5,
19225,,4.1,
19226,,5.9,
19227,18+,4.7,
19228,,5.7,
19229,,4.0,25%
19230,18+,3.9,
19231,,6.9,
19232,18+,5.7,
19233,,6.3,
19234,,4.8,
19235,,6.2,
19236,18+,4.8,17%
19237,,4.0,
19238,7+,6.6,
19239,,7.0,
19240,,6.0,
19241,,7.4,
19242,,4.7,
19243,,6.0,
19244,,4.7,
19245,,5.8,
19246,all,5.8,
19247,13+,5.1,
19248,18+,4.2,
19249,,6.2,
19250,,4.9,
19251,,6.3,
19252,,4.5,
19253,,6.1,
19254,,4.4,
19255,,,
19256,,5.6,
19257,,5.6,
19258,,2.8,
19259,,7.2,
19260,,7.2,
19261,,4.7,
19262,18+,4.4,
19263,,2.2,
19264,,6.5,
19265,,6.5,
19266,,6.6,
19267,18+,4.4,
19268,,5.4,
19269,,6.3,
19270,,5.8,
19271,,2.5,
19272,,5.9,
19273,,4.4,
19274,18+,5.3,
19275,,6.8,
19276,,6.6,
19277,,3.6,
19278,18+,4.9,
19279,,5.7,
19280,,6.2,
19281,,3.9,
19282,,3.5,
19283,,2.6,
19284,,4.3,
19285,,5.3,
19286,,4.4,
19287,,5.1,
19288,18+,6.9,
19289,18+,6.5,
19290,,6.8,
19291,,4.1,
19292,all,3.3,
19293,all,1.0,
19294,,3.3,
19295,,4.4,
19296,18+,2.9,
19297,13+,7.4,
19298,,5.3,
19299,,5.0,
19300,,5.8,
19301,,6.0,
19302,18+,4.3,
19303,7+,4.1,
19304,,2.2,
19305,,6.4,
19306,,5.8,
19307,,5.1,
19308,,6.1,
19309,,5.4,
19310,13+,3.8,
19311,,2.5,
19312,,6.3,
19313,18+,4.5,
19314,18+,4.1,
19315,,5.7,
19316,,5.6,
19317,,6.2,
19318,18+,3.5,
19319,,4.5,
19320,,5.5,
19321,,2.4,
19322,,6.8,
19323,,6.5,
19324,,4.4,
19325,,4.5,
19326,,5.9,
19327,,5.8,
19328,,7.3,
19329,,7.2,
19330,,7.2,
19331,7+,5.3,
19332,,6.0,
19333,all,6.0,
19334,,5.2,
19335,,5.2,
19336,,5.5,
19337,,6.5,
19338,,5.5,
19339,18+,3.5,
19340,18+,4.5,
19341,,7.0,
19342,7+,6.4,
19343,,5.2,
19344,,4.5,
19345,,4.8,
19346,,4.6,
19347,,6.2,
19348,18+,6.1,
19349,,3.9,
19350,,6.6,
19351,18+,3.1,
19352,,2.5,
19353,,4.1,
19354,,4.6,
19355,,7.9,
19356,,5.9,
19357,,5.4,
19358,,6.5,
19359,,3.2,
19360,,5.1,
19361,18+,3.5,
19362,,5.1,
19363,,6.2,
19364,,6.0,
19365,,6.2,
19366,18+,5.8,
19367,,4.8,
19368,all,6.7,
19369,,5.0,
19370,,5.3,
19371,,4.5,
19372,,6.8,
19373,18+,3.4,
19374,,7.8,
19375,,3.8,
19376,all,4.3,
19377,7+,6.5,
19378,,,
19379,7+,5.4,
19380,,5.8,
19381,,3.8,
19382,,5.9,
19383,,5.3,
19384,,5.0,
19385,16+,6.1,
19386,18+,2.5,
19387,18+,5.6,
19388,7+,5.1,
19389,18+,6.6,
19390,,6.1,
19391,,3.8,
19392,,7.4,
19393,18+,4.2,
19394,,6.6,
19395,7+,3.6,
19396,13+,4.5,
19397,18+,3.6,
19398,18+,6.2,
19399,,5.0,
19400,7+,5.3,
19401,18+,2.8,
19402,,4.5,
19403,7+,6.1,
19404,7+,5.1,
19405,18+,4.3,
19406,,6.5,
19407,all,7.5,
19408,,,
19409,,6.8,
19410,,4.0,
19411,,3.1,
19412,,3.9,
19413,,5.4,
19414,18+,5.1,
19415,,3.8,
19416,,4.2,
19417,18+,4.8,
19418,18+,5.3,
19419,,4.0,
19420,,5.0,
19421,,5.2,
19422,,3.5,
19423,13+,,
19424,13+,,
19425,,0.0,
19426,,,
19427,16+,,
19428,,,
19429,,,
19430,,,
19431,13+,,
19432,all,,
19433,,0.0,
19434,,,
19435,all,5.9,
19436,,5.3,
19437,13+,5.0,
19438,,5.7,
19439,16+,4.4,
19440,all,6.1,
19441,7+,6.7,
19442,,3.5,
19443,,4.9,
19444,,6.9,
19445,7+,5.7,
19446,,6.2,
19447,,5.6,
19448,18+,4.8,
19449,all,5.7,
19450,,4.9,
19451,,5.2,
19452,,7.0,
19453,7+,5.6,
19454,18+,7.0,
19455,,5.2,
19456,13+,6.6,
19457,,5.1,
19458,,5.5,
19459,,4.6,
19460,,4.7,
19461,,4.1,
19462,18+,2.1,
19463,16+,4.7,
19464,,7.4,
19465,,5.3,
19466,,3.5,
19467,,6.3,
19468,16+,2.7,
19469,18+,3.4,
19470,,5.7,
19471,,6.6,
19472,7+,6.6,
19473,,5.4,
19474,,5.3,
19475,,5.8,
19476,,6.6,
19477,,5.4,
19478,,4.3,
19479,,3.2,
19480,18+,4.8,
19481,18+,6.8,
19482,18+,4.4,
19483,,6.9,
19484,,2.9,
19485,,6.9,
19486,,6.5,
19487,,4.4,
19488,13+,1.7,
19489,,7.0,
19490,,5.4,
19491,all,1.9,
19492,,6.4,
19493,,5.3,
19494,,6.5,
19495,,4.6,
19496,7+,5.7,
19497,,5.8,
19498,,6.2,
19499,,3.3,
19500,,4.3,
19501,,6.7,
19502,,4.9,
19503,18+,4.9,
19504,18+,4.9,
19505,18+,3.6,
19506,18+,5.0,
19507,,4.6,
19508,,8.1,
19509,,5.5,
19510,,5.3,
19511,,6.3,
19512,,7.0,
19513,,7.2,
19514,18+,2.5,
19515,,3.0,
19516,,5.3,
19517,18+,5.7,
19518,,6.0,
19519,,5.5,
19520,18+,4.7,
19521,,3.7,
19522,18+,2.0,
19523,,6.1,
19524,18+,6.1,
19525,,6.6,
19526,,6.5,
19527,,5.7,
19528,18+,5.0,
19529,18+,2.2,
19530,13+,5.0,
19531,18+,5.7,
19532,,6.0,
19533,7+,4.6,
19534,18+,5.1,
19535,,5.0,
19536,,6.9,
19537,13+,5.4,
19538,,5.4,
19539,,3.5,
19540,,4.8,
19541,,6.0,
19542,,7.2,
19543,,7.0,
19544,,2.5,
19545,,1.4,
19546,,3.5,
19547,all,5.3,
19548,all,4.1,
19549,,4.9,
19550,18+,6.1,
19551,,4.4,
19552,18+,2.7,
19553,13+,6.1,
19554,,5.7,
19555,18+,3.3,
19556,,5.5,
19557,,5.9,
19558,18+,3.5,
19559,,6.3,
19560,18+,2.7,
19561,13+,3.3,
19562,all,5.5,
19563,13+,7.1,
19564,,3.6,
19565,18+,4.8,
19566,13+,5.3,
19567,,4.7,
19568,,3.2,
19569,7+,4.4,
19570,18+,3.3,
19571,,5.3,
19572,,6.5,
19573,,4.8,
19574,,6.3,
19575,,2.6,
19576,,5.6,
19577,,4.4,
19578,,3.7,7%
19579,,5.0,
19580,,6.5,
19581,,4.5,
19582,,6.3,
19583,,3.5,
19584,,7.9,
19585,,4.8,
19586,,,
19587,,7.1,
19588,,5.8,
19589,,4.0,
19590,7+,4.2,
19591,18+,4.2,
19592,13+,3.1,
19593,,7.0,
19594,,5.1,
19595,,6.0,
19596,7+,4.5,
19597,,5.5,
19598,all,5.6,
19599,18+,6.0,
19600,,5.6,
19601,,3.4,
19602,,6.4,
19603,,3.9,
19604,,5.3,
19605,,4.6,
19606,18+,5.1,
19607,all,4.2,
19608,18+,4.4,
19609,13+,2.4,
19610,,2.1,
19611,,7.8,
19612,,5.7,
19613,,6.7,
19614,,3.7,
19615,,3.6,
19616,,6.3,
19617,,5.4,
19618,18+,2.8,
19619,,3.8,
19620,,4.8,
19621,18+,5.0,
19622,,5.3,
19623,7+,2.2,
19624,,7.0,
19625,,5.1,
19626,18+,2.7,
19627,,6.9,
19628,,6.2,
19629,,5.1,
19630,16+,3.9,
19631,18+,4.6,
19632,,5.8,
19633,,5.0,
19634,,3.7,
19635,,3.3,
19636,18+,4.4,
19637,7+,6.3,
19638,18+,5.2,
19639,all,5.2,
19640,18+,5.3,
19641,18+,3.8,
19642,13+,3.6,
19643,,5.4,
19644,,6.9,
19645,,3.7,
19646,,5.8,
19647,,5.3,
19648,,3.1,
19649,,4.1,
19650,,7.8,
19651,,3.8,
19652,,3.5,
19653,,4.9,
19654,13+,6.7,
19655,18+,4.4,
19656,13+,2.2,
19657,,4.3,
19658,13+,6.1,
19659,,6.3,
19660,,5.8,
19661,,3.7,
19662,,5.9,
19663,all,4.8,
19664,7+,4.4,
19665,,5.8,
19666,,3.2,
19667,,4.4,
19668,,3.7,
19669,,5.4,
19670,,5.7,
19671,7+,5.8,
19672,,4.3,
19673,,6.0,
19674,,4.8,
19675,18+,4.6,
19676,18+,4.2,
19677,7+,6.1,
19678,,4.1,
19679,,3.8,
19680,16+,3.7,
19681,18+,3.8,
19682,18+,4.3,
19683,all,7.2,
19684,,5.1,
19685,,5.2,
19686,,5.8,
19687,,3.1,
19688,,7.5,
19689,18+,4.7,
19690,,2.9,
19691,,4.0,
19692,,4.2,43%
19693,,7.4,
19694,13+,7.0,
19695,all,3.9,
19696,18+,4.1,
19697,,4.4,
19698,,7.3,
19699,,5.7,
19700,,4.9,
19701,,2.8,
19702,,4.4,
19703,,6.1,
19704,,6.1,
19705,,3.7,
19706,,5.9,
19707,,6.8,
19708,18+,3.5,
19709,,5.1,11%
19710,7+,5.4,
19711,,4.1,
19712,7+,2.4,
19713,,3.4,
19714,,5.1,
19715,,2.9,
19716,,5.3,
19717,,2.8,
19718,7+,5.1,
19719,,6.3,
19720,,5.1,
19721,,3.6,
19722,,5.4,
19723,,5.7,
19724,,5.0,
19725,,6.6,
19726,,5.3,
19727,13+,7.0,
19728,,4.5,
19729,18+,5.2,
19730,18+,2.7,
19731,,4.3,
19732,,5.2,
19733,,5.3,
19734,18+,3.5,
19735,7+,4.1,
19736,7+,2.7,
19737,,,
19738,18+,3.4,
19739,18+,6.3,
19740,7+,4.5,
19741,13+,3.7,
19742,,4.7,
19743,18+,3.7,
19744,13+,3.9,9%
19745,18+,4.1,
19746,,5.6,
19747,18+,3.5,
19748,,6.4,
19749,,5.7,
19750,,6.5,
19751,,5.5,
19752,,6.7,
19753,18+,5.0,
19754,18+,4.4,
19755,18+,2.2,
19756,13+,4.0,
19757,7+,5.5,
19758,18+,6.9,
19759,,5.8,
19760,18+,5.7,
19761,,4.9,
19762,,4.8,
19763,,4.2,
19764,,5.7,
19765,7+,4.8,
19766,,5.8,
19767,,5.0,
19768,18+,3.5,
19769,,4.8,
19770,,2.4,
19771,,3.7,
19772,,4.8,
19773,,5.1,
19774,18+,4.2,
19775,,5.8,
19776,16+,3.0,
19777,,5.9,
19778,,5.3,
19779,,5.8,
19780,,3.7,
19781,,4.9,
19782,18+,3.3,
19783,,4.6,
19784,,4.0,
19785,,5.0,
19786,,3.5,
19787,13+,2.0,
19788,18+,5.9,
19789,18+,2.8,
19790,,5.5,
19791,,6.2,
19792,7+,5.9,
19793,,6.8,
19794,,6.2,
19795,13+,6.9,
19796,,6.4,
19797,,3.8,
19798,,7.4,
19799,18+,4.6,
19800,,6.9,
19801,18+,2.0,
19802,,6.3,
19803,13+,7.0,
19804,18+,2.8,
19805,,5.6,
19806,,6.5,
19807,,8.3,
19808,,3.0,
19809,,5.3,
19810,all,3.1,
19811,18+,5.0,
19812,,5.6,
19813,,5.5,
19814,,4.4,
19815,,5.3,
19816,18+,3.8,
19817,,5.8,
19818,,5.7,
19819,all,5.2,
19820,,7.7,
19821,18+,2.5,
19822,,6.3,
19823,18+,3.8,
19824,,5.9,
19825,16+,3.5,
19826,,5.8,
19827,,7.0,
19828,,7.0,
19829,18+,3.8,
19830,16+,5.6,
19831,,4.1,
19832,7+,5.8,
19833,,5.3,
19834,,5.0,
19835,,2.6,
19836,7+,6.8,
19837,,6.8,
19838,,2.2,
19839,,4.1,
19840,,7.6,
19841,,7.1,
19842,18+,2.1,
19843,,3.1,
19844,,4.4,
19845,,4.4,
19846,18+,4.6,
19847,,5.0,
19848,all,4.7,
19849,18+,4.1,
19850,,5.2,
19851,,4.6,
19852,,5.9,
19853,18+,4.9,
19854,,5.0,
19855,all,3.4,
19856,,4.0,
19857,13+,2.7,
19858,,4.4,
19859,all,6.7,
19860,,6.7,
19861,13+,5.4,23%
19862,,4.8,
19863,,4.8,
19864,,5.9,
19865,,5.9,
19866,,6.0,
19867,13+,4.4,
19868,18+,4.5,
19869,,4.9,
19870,,7.6,
19871,18+,2.6,
19872,18+,4.9,
19873,,3.3,20%
19874,,5.7,
19875,16+,2.8,
19876,,4.5,
19877,,4.8,
19878,,6.2,
19879,,5.8,
19880,,1.9,
19881,18+,4.9,
19882,,,
19883,,6.0,
19884,7+,3.3,
19885,all,2.8,
19886,,4.2,
19887,,4.2,
19888,,4.6,
19889,18+,2.5,
19890,,6.1,
19891,16+,4.8,
19892,,6.2,
19893,,5.8,
19894,,5.2,
19895,,4.5,
19896,,5.1,
19897,,2.5,
19898,7+,4.6,
19899,,5.4,
19900,,3.0,
19901,,6.4,
19902,,5.9,
19903,,3.0,
19904,all,2.3,
19905,,6.7,
19906,,2.7,
19907,,3.0,
19908,,2.1,
19909,all,5.0,
19910,,4.7,
19911,all,3.9,
19912,18+,1.6,
19913,all,7.0,
19914,18+,3.3,
19915,,5.1,
19916,,5.4,
19917,,6.3,
19918,,5.4,
19919,,1.4,
19920,,7.4,
19921,,4.3,
19922,,4.6,
19923,,5.2,
19924,,4.7,
19925,,5.5,
19926,,5.7,
19927,,5.2,
19928,,6.9,
19929,16+,6.4,
19930,,4.3,
19931,,5.4,
19932,18+,4.8,
19933,,4.8,
19934,13+,5.6,
19935,,6.7,
19936,,4.7,
19937,,6.3,
19938,,5.2,
19939,18+,3.3,
19940,,6.8,
19941,,5.4,
19942,,5.9,
19943,,2.6,
19944,,4.6,
19945,,2.7,
19946,,4.3,
19947,7+,3.8,
19948,,6.4,
19949,18+,5.1,
19950,all,4.1,
19951,18+,4.2,
19952,,3.5,
19953,18+,2.7,
19954,,3.1,
19955,,6.9,
19956,,4.2,
19957,,5.1,
19958,18+,4.5,
19959,,4.5,
19960,,4.7,
19961,,4.1,
19962,,4.2,
19963,18+,4.0,
19964,13+,4.9,
19965,,6.6,
19966,,7.2,
19967,,6.8,
19968,,3.1,
19969,,5.0,
19970,18+,3.5,
19971,,6.5,
19972,,6.5,
19973,18+,2.1,
19974,,5.3,
19975,,3.1,
19976,,5.4,
19977,,5.5,
19978,,6.2,
19979,18+,3.5,
19980,,4.2,
19981,,5.3,
19982,,5.0,
19983,,6.3,
19984,,4.3,
19985,,5.5,
19986,,4.4,
19987,7+,4.7,
19988,18+,5.4,
19989,,5.8,
19990,,4.8,
19991,,7.5,
19992,18+,4.3,
19993,18+,2.4,
19994,,5.5,
19995,,5.2,
19996,,5.0,
19997,,4.9,
19998,18+,3.3,
19999,18+,3.9,
20000,,3.0,
20001,,3.8,
20002,,5.7,
20003,,7.3,
20004,,3.1,
20005,18+,2.4,
20006,,7.2,
20007,7+,4.0,
20008,,4.7,
20009,,5.7,
20010,,2.3,
20011,,6.1,
20012,,5.8,
20013,,5.4,
20014,,4.2,
20015,,5.0,
20016,,5.3,
20017,,6.4,
20018,,4.8,
20019,,4.6,
20020,,5.1,
20021,,6.0,
20022,13+,2.2,
20023,,3.1,
20024,,4.6,
20025,,4.6,
20026,7+,7.7,
20027,,4.4,
20028,18+,4.7,
20029,,4.6,
20030,,5.0,
20031,,5.9,
20032,,3.5,
20033,,6.8,
20034,,4.8,
20035,,2.6,
20036,,5.1,
20037,18+,3.3,
20038,,7.0,
20039,,7.4,
20040,,4.9,
20041,all,3.9,
20042,,4.1,
20043,18+,3.5,
20044,,5.9,
20045,,5.3,
20046,18+,3.1,
20047,,6.3,
20048,,2.5,
20049,,4.1,
20050,,3.2,
20051,,3.8,
20052,,3.2,
20053,13+,4.1,
20054,,4.7,
20055,,3.9,
20056,,7.7,
20057,,5.6,
20058,,6.0,
20059,18+,4.0,
20060,,5.5,
20061,,6.0,
20062,18+,4.5,
20063,,6.3,
20064,,2.9,
20065,,2.9,
20066,,6.1,
20067,,4.6,
20068,,4.2,
20069,18+,4.4,
20070,16+,2.8,
20071,,6.2,
20072,,4.0,
20073,all,4.7,
20074,,6.9,
20075,18+,4.2,
20076,,6.1,
20077,,3.3,
20078,,5.9,
20079,,4.8,
20080,,3.7,
20081,,5.5,
20082,,6.0,
20083,18+,4.0,
20084,,7.1,
20085,,4.8,
20086,,5.6,
20087,18+,4.2,
20088,,5.4,
20089,,4.8,
20090,7+,3.1,
20091,,5.5,
20092,,5.4,
20093,,4.8,
20094,,6.3,
20095,,4.5,
20096,,5.2,
20097,18+,4.3,
20098,,3.7,
20099,,5.2,
20100,,3.7,
20101,,2.5,
20102,,4.1,
20103,18+,3.9,
20104,18+,4.1,
20105,,4.6,
20106,,4.6,
20107,,5.7,
20108,,5.2,
20109,18+,4.4,
20110,,5.4,
20111,,5.4,
20112,,7.1,
20113,,3.6,
20114,,8.3,
20115,,5.2,
20116,,5.7,
20117,,6.3,
20118,,5.1,
20119,,5.7,
20120,,4.4,
20121,,6.2,
20122,18+,3.2,
20123,18+,2.9,
20124,,4.3,
20125,,5.8,
20126,,5.4,
20127,18+,3.0,
20128,18+,3.0,
20129,,5.0,
20130,,2.1,
20131,,4.7,
20132,,3.5,
20133,,5.9,
20134,,4.2,
20135,18+,4.3,
20136,,5.9,
20137,18+,3.3,
20138,,6.6,
20139,,5.0,
20140,18+,4.5,
20141,,7.1,
20142,,6.4,
20143,18+,5.7,
20144,all,3.8,
20145,,7.1,
20146,,3.4,
20147,18+,4.5,
20148,18+,4.5,
20149,,6.2,
20150,7+,6.5,
20151,,4.6,
20152,,4.8,
20153,,5.9,
20154,16+,2.6,
20155,,7.0,
20156,,6.9,
20157,,3.1,
20158,,3.3,
20159,18+,4.8,
20160,7+,6.8,
20161,18+,4.7,
20162,13+,5.0,
20163,,4.7,
20164,,5.2,
20165,7+,4.9,
20166,,5.7,
20167,,6.4,
20168,,3.1,
20169,,4.7,
20170,18+,2.7,
20171,,5.5,
20172,,3.6,
20173,7+,6.0,
20174,,5.7,
20175,,5.1,
20176,13+,4.8,
20177,,6.3,
20178,,6.0,
20179,,5.0,
20180,18+,3.1,
20181,,7.4,
20182,,5.0,
20183,,4.3,
20184,,6.3,
20185,,3.0,
20186,,3.9,
20187,,6.1,
20188,,6.0,
20189,18+,4.7,
20190,18+,3.9,
20191,,3.8,
20192,,1.6,
20193,,5.4,
20194,,3.4,
20195,,7.5,
20196,,5.8,
20197,18+,3.8,
20198,18+,3.8,
20199,,6.4,
20200,,6.7,
20201,13+,2.8,
20202,,4.6,
20203,,6.0,
20204,,5.7,
20205,,5.6,
20206,,6.1,
20207,,5.6,
20208,,5.5,
20209,13+,3.7,
20210,,5.5,
20211,,1.9,
20212,,5.1,
20213,,5.3,
20214,,4.4,
20215,,3.7,
20216,,4.5,
20217,,4.5,
20218,,5.1,
20219,,3.7,
20220,,6.1,
20221,7+,3.2,
20222,,4.6,
20223,18+,3.0,
20224,7+,4.9,
20225,,3.2,
20226,18+,5.7,
20227,7+,4.5,
20228,,4.4,
20229,,2.1,
20230,,4.6,
20231,7+,5.2,
20232,18+,3.6,
20233,,6.2,
20234,18+,3.9,
20235,18+,4.1,
20236,,5.4,
20237,,5.4,
20238,,3.6,
20239,18+,2.8,
20240,,5.7,
20241,,5.1,
20242,,4.7,
20243,,7.5,
20244,13+,4.7,
20245,,5.4,
20246,,5.8,
20247,,5.1,
20248,7+,3.2,
20249,,6.1,
20250,18+,4.9,
20251,,6.1,
20252,,5.7,
20253,18+,3.6,
20254,18+,4.9,
20255,,5.0,
20256,,6.7,
20257,18+,3.9,
20258,,6.8,
20259,,4.5,
20260,,4.5,
20261,,6.1,
20262,,5.4,
20263,,5.4,
20264,,4.8,
20265,,7.1,
20266,,5.1,
20267,,3.3,
20268,,2.1,
20269,,7.1,
20270,,5.6,
20271,18+,4.1,
20272,,4.2,
20273,18+,4.7,
20274,,4.5,
20275,,3.0,
20276,,2.5,
20277,,4.5,
20278,all,4.9,
20279,,4.9,
20280,,3.6,
20281,,2.3,
20282,,3.0,
20283,18+,4.9,
20284,13+,4.2,
20285,,4.0,
20286,,4.9,
20287,18+,5.0,
20288,,5.5,
20289,,8.0,
20290,,5.2,
20291,,3.1,
20292,,6.0,
20293,,4.5,
20294,,1.4,
20295,18+,3.9,
20296,,4.5,
20297,13+,3.3,
20298,,4.5,50%
20299,,4.8,
20300,,5.2,
20301,,4.1,
20302,,3.1,
20303,,4.6,
20304,,6.9,
20305,,4.1,
20306,18+,3.6,
20307,,7.5,
20308,,6.1,
20309,,5.8,
20310,,4.9,
20311,,3.5,
20312,18+,3.8,
20313,,4.2,
20314,,4.1,
20315,,6.2,
20316,,3.9,
20317,,4.9,
20318,,5.4,
20319,,5.3,
20320,,2.3,
20321,,5.1,
20322,,5.1,
20323,7+,3.5,
20324,,3.5,
20325,7+,5.3,
20326,13+,4.3,
20327,,5.8,
20328,,6.1,
20329,7+,5.4,
20330,7+,3.6,
20331,18+,4.7,
20332,,4.4,
20333,,5.6,
20334,,5.3,
20335,,6.1,
20336,,6.8,
20337,,5.0,
20338,,6.7,
20339,18+,3.2,
20340,,5.4,
20341,18+,4.7,
20342,,3.4,
20343,,4.4,
20344,18+,3.4,
20345,,6.2,
20346,,6.9,
20347,,3.6,
20348,,4.1,
20349,,5.2,
20350,,5.2,
20351,,7.0,
20352,18+,4.0,
